EX102193_RNA_L8_V1N	EX140477_RNA_L2_V1N	EX150743_RNA_L8_V1N	EX157833_RNA_L8_V1N	EX161328_RNA_L6_V1N	EX169285_RNA_L3_V1N	EX170637_RNA_L2_V1N	EX171518_RNA_L4_V1N	EX172638_RNA_L2_V1N	EX173983_RNA_L2_V1N	EX175931_RNA_L1_V1N	EX176166_RNA_L1_V1N	EX176721_RNA_L7_V1N	EX176795_RNA_L1_V1N	EX177230_RNA_L5_V1N	EX177867_RNA_L8_V1N	EX178108_RNA_L8_V1N	EX178643_RNA_L6_V1N	EX178682_RNA_L4_V1N	EX178815_RNA_L5_V1N	EX178996_RNA_L7_V1N	EX180745_RNA_L2_V1N	EX180995_RNA_L3_V1N	EX181583_RNA_L6_V1N	EX182339_RNA_L4_V1N	EX182678_RNA_L2_V1N	EX185376_RNA_L3_V1N	EX185863_RNA_L6_V1N	EX187488_RNA_L6_V1N	EX142848_RNA_L4_V1N	EX149585_RNA_L7_V1N	EX170045_RNA_L1_V1N	EX171517_RNA_L2_V1N	EX171721_RNA_L3_V1N	EX172587_RNA_L8_V1N	EX172588_RNA_L2_V1N	EX177582_RNA_L6_V1N	EX180922_RNA_L8_V1N	EX183838_RNA_L3_V1N	EX184151_RNA_L1_V1N	EX185255_RNA_L3_V1N	EX186006_RNA_L8_V1N	EX186192_RNA_L7_V1N	EX186931_RNA_L7_V1N	EX187890_RNA_L6_V1N	EX189608_RNA_L7_V1N
g1831	-0.738436067749833	0.461470134950376	0.46594102783452	-0.360362737322145	-0.59085303630728	-1.73160177141705	-1.70244498203455	-0.180709559462504	-0.468469073341692	2.06176018818154	0.609944357756754	-1.63365744404854	1.04576725378216	0.268360376223194	-0.768830603991042	1.76269361513054	1.54580572159672	0.452641897309547	0.415136826001878	1.06477571023768	0.520056797537302	0.0681352458850508	-0.0773911669734135	-1.01370449920373	0.679235843287402	-1.0563945686837	-0.374316394545715	-0.359655623409086	0.689538557083824	-0.659786640384327	-0.549244548095494	-0.138970878747244	1.51128732044081	0.058110149268976	-0.0232499814554826	-0.849208829577436	2.68701940855144	-1.08830679290508	-0.0236758814622835	0.106729826123567	0.301747090791356	-1.21163790171297	-1.7502327605202	0.137158929205807	-0.409944200767409	0.847769666937766
g1832	-0.114857086923839	0.708218082239596	-0.203084257871132	-2.33615914375525	-1.0340642581587	-2.17495155031314	0.680512716825472	-0.486639754319057	0.261011060478523	0.568808888001013	-1.31842870641159	-0.14900505843123	1.36740558421712	-0.423975143547941	-1.33848126117806	1.25309611228991	1.70591584744267	0.561389943746578	-0.437798261024204	-0.105386718040359	1.20044444568501	-1.00617179131728	-0.284735935325064	-0.337714863132611	0.276910738699348	-0.463785886275081	-0.234263635726592	0.598787655112662	0.941600062309408	1.46716825718236	-0.371415385566989	-0.723929755759018	0.817038484768647	0.423280618701112	0.514527508298968	0.565067858503963	1.54109099590908	0.156346733614279	1.145799210135	-0.722549525045566	-2.42866459108311	-0.615292089599886	-0.581850227992765	-0.60434466080995	0.500706948884551	1.24242179456315
g1833	-0.469937405050995	0.456120529258739	-0.728668061648621	-0.884185578404549	-0.787591411275369	-0.288758877585447	0.718552279006408	-0.0321307056569929	-0.135422967159459	1.33093888709962	1.01635367044698	-0.080838080864583	2.76148196045422	-0.0300636819240307	-1.68844036406561	1.10626937678425	1.63539494428329	0.22355162386135	0.145613015071108	0.365920092418492	1.23401407329483	-0.989272680300777	-0.644538617675342	0.50384321083989	-1.47638945217717	-1.57947795604348	0.340294798308415	0.123781682367494	-0.205331980234644	-0.771486405497954	0.124519771119029	-0.318133736674381	1.31542056337077	-0.434158766379069	-0.21984315560536	-0.563839321947332	2.16372434311396	-0.251102484627351	0.464901216326729	0.411453749688711	-0.716972405179594	0.0225809955646072	-1.99155638348159	-1.50995484889957	1.0791258385792	-0.745761292898828
g1834	-0.338986891512348	0.24918397101919	1.04835805690481	-2.4245639273107	-2.53682028582555	-1.33123776112063	-0.540941422781209	0.510359216262039	-0.139733226948719	0.638880792947395	1.63401124976535	0.245844430500613	0.994010725413169	-0.636098967384999	-1.39839095215021	0.214026501354023	1.1377938303215	0.496138986567708	-0.697036027784783	1.06612078054684	0.742105225829185	-0.232371676077136	1.58206788993387	0.558550516048678	-0.0743973277771931	-1.79692309563017	0.412638464318581	0.599401879894563	0.395059315023263	0.920628062072686	0.932567050934224	-0.403198289679186	0.724217974248699	-1.5741027872819	0.799099159876952	-1.1158702873324	0.114825608434406	0.0214925376160589	0.644988867829808	0.46962290611587	-0.399545992569739	-1.26992104233079	-1.29438518429281	0.0561481755295918	1.07539100639887	-0.0790080359174563
g1835	-0.913677893725582	0.369054085518167	0.621843907234086	-0.207947475716794	-0.238550852333504	0.659791783570857	0.928976818924232	-0.0962771037272459	0.562289541911381	1.52016707329231	0.534844040803071	-0.00615136476800335	1.34893980846894	-1.65741815512362	-1.59552528772268	0.464862162329549	1.50067734891026	0.677520663651736	1.16273467881695	0.744953911485908	-1.05679766520397	-0.583941570224811	0.990535624799405	-0.566955027512174	0.355713296834185	-0.773654153303189	-0.739473434751614	0.937089357106175	-0.396692646994929	-1.21886873595746	-0.299218859369546	-1.31976521757809	0.35255354406455	-0.320475201922611	-0.120636840929698	-0.537519966331911	0.69210250993382	-2.20885073499706	1.34814878427364	0.164177192721498	-0.0544936210014691	-2.57623031560023	-1.17166924405503	0.466427028818372	1.61809315279616	0.639295052585972
g1836	-1.44725314086506	1.3653779397486	-0.508246238781614	0.679175858137556	-1.56767069681705	-0.506793669532131	-0.895613847472598	0.374010316009546	1.0752967280799	1.84736408734593	1.49403054063256	0.496601685672175	0.837684459865117	-0.202799494071846	-0.11727846884192	1.22144043099222	-1.35191774046547	0.76268377191498	-0.405224879476765	0.176423327608458	0.0283966741420458	1.77540786241707	-0.7137942134045	-0.673816464049729	0.625273478456576	-0.330637388118487	1.16585508164148	1.1569614914636	-0.994422139254514	-0.858424962081646	-0.194944641621581	0.822488959305388	0.297578606308713	-0.0602733157929083	0.239300519489736	-1.61704504986465	1.34058817359839	-1.15110017616779	-0.451333720079382	-0.684053533256013	-0.376220389762589	-2.43707169498432	-0.230480852511297	0.159234858908555	-1.14971798741472	0.984959852949993
g1837	0.240961310011719	0.602343666121408	1.14568634275177	-0.339716777553582	-1.14741734301885	-0.413300699677644	1.17628514383697	-0.976488393000971	1.68412507327385	1.31798800767385	0.43083560230169	-1.16260578154744	1.1722529122658	-0.403293529556399	-0.537873924795923	0.23478754315717	-0.180245251019977	0.641074309402383	-0.332578422085884	0.183024433609964	1.33880878747071	-0.227407577949271	0.388354125525897	0.507706264769106	-0.837016321630734	-1.15872476040669	-2.2709209562038	1.01073583689185	0.128129310078996	-1.07396775447826	-0.519075828619504	0.816402822221866	1.37202962376948	0.23509668112277	0.57784346304414	-1.06701288381194	0.0953209081997742	-0.397092331147149	0.982853653456488	-0.810014679478404	0.654683523527953	-3.08927898391268	-0.554353146089646	0.819480190033452	0.866564637705339	-1.12498882623965
g1838	0.735850942642196	-0.204210007174553	-1.36064824615846	-0.417238667350355	0.22689767839198	-0.916980498905709	0.944235005102016	-0.580271220596324	1.6957018898592	0.247902755284697	0.73540080636992	-0.344383594219301	0.691674018914005	-2.27992294609754	-0.243423247041437	1.76672216031668	1.20393051359323	0.210441138749944	-1.06569963722588	0.026232258592668	0.947050512269056	-0.10706707651284	-0.186715904744305	-1.09850714138046	-0.0331345320543445	-0.791419174504025	-1.0405005245945	-0.209377750784798	1.06630531131462	-1.22816637286902	0.461342231580414	1.3376252736974	2.0895473485784	0.123346900043889	0.170762775003161	-2.08993506249747	1.07305596400624	-0.299421236730485	1.48238867305955	-0.21000955263241	-0.862814254837637	-1.62197966898555	-0.808866143175779	0.23400075491395	0.538978152495209	-0.00870060370525935
g1839	0.229790450834059	-0.478037637981575	0.0192321385838016	-0.0699143786567743	-0.424703042862434	0.26157884961599	0.752819561163463	-0.150012800795695	1.05155514973388	1.51430431425039	0.820009905151961	-1.51640218455691	-0.0331652002593986	-0.382152228958109	0.385325533272566	1.43912989143146	1.67023277568637	-0.60934767422503	-0.313562105525285	0.825385889694248	-0.177033962853404	-2.12540406819195	1.15306570727658	-2.00168977227628	-1.91618320977224	-0.412553124500228	-2.36698236786915	-0.572835512101629	0.142800713237004	-0.482217140410094	0.644039973516683	-0.668765023858928	0.235256438384798	-0.309197760863963	0.111657437774695	1.40584070029653	2.11582421756455	-0.544623795271008	0.663848747239639	0.455343584337058	-1.30816422240293	-0.138487919481487	-0.264425218795343	0.0420250634158196	0.96434827065128	0.362445039357012
g1840	-0.328601211062943	0.915369850481541	-0.748381118145435	0.578781655429612	-0.582950697025038	0.328144173580929	1.1385055445517	-0.429864625614594	1.64301256792624	0.959949054257149	1.07481962746868	-1.96512969792059	0.300785809957387	-1.64916965387169	-0.886029410754392	1.65722567639613	1.67132171287338	-0.0680050303296306	0.597442690708394	0.672877977250495	1.36063750059373	-0.490069167315833	-1.35934502199134	-0.163626768662316	-0.33543620258328	-0.634384601879512	0.908699349719341	0.00223922438516849	-0.875224817602733	-1.90868673166407	0.476078327096431	-2.02391241833729	1.14189449553229	-0.675092881828983	0.884985736289703	-1.88975665782607	1.23712457324275	-0.687711821861281	0.304541403709337	0.234826865510588	0.200840966126502	-0.487452251008647	0.121453188147813	-0.125419427545067	-0.162631892211535	0.0653241358069859
g1841	0.733046585258626	0.405703415341148	-0.456915249838682	-0.213670675738696	0.415781227473139	-0.951421748395064	0.544893003125922	-0.442206186877638	2.14874984651412	0.352636187279248	-0.28156215564184	-0.712861819686524	1.74923719468723	0.499022693031394	-0.197370396015124	0.18667285948403	1.97162941562416	-0.349043461034463	-1.27895095827143	1.63671786606082	-0.151746869124597	-0.299731165197428	0.679552834250766	-0.87851215680084	-1.95856377556817	0.349317682619262	0.128034409547092	-2.06481713230425	0.103256023460566	-1.30641656605009	-0.307952984515531	0.958246460119632	0.218584450957202	-0.016608262698981	0.155624908003893	-0.709251133593295	1.13221340663129	-1.9099264550662	1.41677564648369	0.633481083886444	-2.02098842238426	-0.011200860406907	-0.785612114757078	0.401157960984838	-0.0960290368384139	0.58102442598098
g1842	1.4307574483497	-0.818715418643012	-0.0200126771177773	0.442345428441986	-0.244642440144343	-1.07021345475073	0.955800578277629	-1.0156111190884	0.432024429688517	1.1941961113989	-0.00110597634314279	-0.895685723155197	0.953922650921969	-0.71505514278019	-0.647662317721365	1.32918279586495	1.62872822404102	1.66335376819004	-1.1863698082053	0.638681637522457	1.24004918986755	-0.273208174656383	-0.313394650457058	-1.02854117187589	-0.873794580630552	-2.14848115867365	1.24166311840907	0.198103232668529	-0.751939383102914	0.93936551737823	-1.26353991031943	-0.689086792737306	0.626275298723279	0.563668990100095	-0.364789717734633	0.0483631383124744	1.3339945125655	0.0934782065763654	1.2516900374741	0.372644070161326	0.223372642099109	-1.78958224090559	-2.05029746335818	-0.272424347198322	0.313065980695278	-0.680573338128704
g1843	-0.469162456086265	0.744088094850243	0.625409022663403	0.470856081631725	0.609132975713379	-1.64424188212983	-0.346674990288766	-0.896406375277455	0.763988565069256	0.0670825010243033	0.517368398791354	-1.7914916406931	2.48801358680556	0.89240822211272	-0.0622348272707278	0.473829169848557	0.177686210354947	0.202329151459987	0.368082297767873	0.535777635141433	0.22727082336449	-0.882155957554136	0.152386865793088	-0.282902492504815	-0.502480962684197	-2.61318686286308	0.243170302184578	-0.0538102105613476	1.02926347439588	-2.00966185432093	-0.126223499261948	-0.0207741310528063	2.71125208126814	-0.999614753548735	-0.677817017865887	-0.572245632204207	1.72277976575478	0.175568909835778	0.125347484022932	-0.897019984438197	-0.195665651785013	-1.05777110660786	-0.122924665291269	0.254034928227335	0.674656598752331	-0.0273161925434957
g1844	-1.0738554359186	1.54262628966839	-1.91765588865332	-0.630249176952152	-0.20721839308049	-0.430783939123951	0.436560746589798	-0.91809072044626	1.48166760158435	2.55107186890949	0.643307552939507	-0.816489532137732	1.41543510300276	-0.909521105172876	-0.407590694207158	1.04058709781808	1.32467010171586	-0.204433452045676	0.0286580816129187	-0.803013890133199	1.01216658145093	0.829836599014522	0.157988793090024	-0.25498264058884	-0.509088045574854	-2.54777715412773	-0.570458532548745	0.453811776253322	0.358095654404523	0.435452708764772	-0.281515822598904	0.181717893092915	0.126758627579199	-1.06739601815178	-0.0434785734399736	-1.21993869529811	0.710118334617629	-0.801738605840099	0.605234903769481	0.409363194348369	-0.275652023094817	-1.79576375476773	-0.331869989020503	0.608214158379799	1.47143620580643	0.193782208510456
g1845	0.484060615917404	0.634400445032109	-0.674291562957118	-0.307988351653698	-0.11492694785173	-0.817663435845429	-0.281593089188018	0.337291384561178	1.64407326513985	2.38288636718587	-0.486180674348769	0.674085688686735	2.40131488554991	0.436246492867926	-0.375388678045615	-0.287660054806641	2.48518613514187	0.60325496984452	0.529829221815016	-0.20438954932442	1.24066976634102	0.149353708996408	-1.82659230364131	-1.34521543201217	-0.692521571191806	-1.25415337900142	-0.270639750542644	0.407163711946612	-0.5640850180878	-0.927477367972857	-0.571576939764937	0.142253854245492	0.287685150045136	-0.631315978257742	-0.174590240678922	-0.384814297890075	1.87459847173673	-0.295261362463212	0.405026820823142	-0.848905929647354	-0.0432464698491029	-1.76851997249283	-1.24212272041838	-0.366799801894814	0.194438431541671	-0.555898507589783
g1846	1.33551911364772	0.043494174439257	0.316084030313929	-0.83507511623774	0.0539944094180448	-0.586035812498774	-0.170791277122235	-0.298804772511625	0.177884167152304	1.05016946456708	0.66716668714351	-0.478904664387274	1.62783644990226	-1.12233421511644	-1.17835826287401	1.10646498812079	0.188709860241217	-0.246674335180055	0.252084055995556	-0.337885797798354	0.552271222104342	-0.722135911892931	1.49321527926653	-0.772237231026832	0.899638364223604	-0.572278276685357	-0.0116059914992155	0.385262918142537	-0.195624877480074	-1.41799491711842	-0.730907961980014	-1.21893346242905	1.50381788860975	-0.426406196104955	0.401589947621663	1.25485018520766	3.06290002472957	-0.665409872560525	1.40344840121864	0.47100413697771	-1.06289446125006	-1.97035710313236	-1.33977178598963	-0.448165673264666	-0.491236531004924	-0.946581261898144
g1847	0.339395318967025	1.10413460203118	-0.293388542172971	0.896675429065844	-0.540491088070545	0.418501940722433	0.0240119523189688	1.48244590422845	1.43853215623229	1.85712921367702	-0.811130708162149	-1.43960404101201	1.4019824682796	-1.40578195966257	-0.835774033563909	0.761040975117193	0.0997169998754575	0.516332760198882	-1.55150633976101	0.0361213786172034	-0.135586203514199	0.143744987172371	-0.834345426990017	-0.825005986312324	0.229810014693739	-0.367505386980517	0.324477387612058	0.0919425257069749	0.57473920750305	-0.0398726732810195	0.096776639615363	-0.0948161813993204	1.17353563652444	-0.284675814701824	-2.09355848674935	0.400334611260972	2.02650291498639	0.124025105599924	1.52515417475652	-0.482870085565929	-1.42679835151088	-1.8390875809919	-1.77451064537372	-0.655625605013659	0.293192009894678	0.351678826131784
g1848	1.16656021276004	-0.607557319480251	-1.410330465204	0.37704078175327	1.10022629340316	-1.07902719094914	-0.2404167158392	0.82971697477241	2.16221238274067	1.44586491822891	0.873542580601931	0.112638598613242	0.771301698391497	-0.663952937550889	-0.0508343569489698	-0.0169524103052186	0.94565298084998	0.378931826471716	-0.969162578103881	-0.230862567554442	0.376714557371978	0.00243033672309987	-1.92771254233778	-1.2673770275542	-1.58145844624957	-0.629680537506152	0.279011217332574	-0.699399484110977	-0.0847979480232819	0.0269872205849124	0.285167326006344	0.585350929820188	2.40487993836623	0.599902342108668	-0.398999708420559	-0.616294778426636	1.88317621080712	-0.14696285097718	-0.0705217136847733	0.109642198536944	0.00476888631253838	-1.65996255176626	-2.19024021986116	0.100432661471185	-0.4377678672878	0.158119144113703
g1849	0.408954948932728	-1.0533763449618	-0.134293001304535	-0.946450663466129	-0.295542939203498	-1.37504432262728	-0.262545456652521	-0.0692755349171002	1.25771706947955	-0.0302108383812779	1.53821428081711	-0.0919189546826179	1.91002784167738	0.6439953838394	-1.19974500156389	0.380357367432778	2.20556214200789	0.217367800479033	0.581610667601999	0.314343833364584	1.7056275066938	-1.00400095193007	1.60411550010605	-0.343643150744196	-0.235774950887947	-0.939831975141334	-1.67990502203672	-0.488236199231752	-0.3746340202741	-1.29499639937146	0.459366331094932	-0.46866157734174	1.1968511881914	-0.43611021804501	-0.213904338040953	-0.627747076539244	0.856242131258398	-0.358580677459769	2.08175867626537	-0.200452866104178	-1.30307548397912	-1.08802532218632	-1.14367670155534	-0.342240257364462	1.07450329523806	-0.434715718486109
g1850	0.362114776149567	-0.534576142592652	-0.263710027136497	-0.627454694251171	0.22110726715579	-1.16097887971613	0.723465894817623	-1.28437267826958	1.07984458870929	2.1092462268042	0.62138600490735	0.10137138330898	0.620109032915107	-0.93727645076327	-0.425941770672859	0.860383328090278	-0.107891956180825	1.61043091758956	0.785603306976782	0.154270681826378	-0.0930509888104517	-0.344133031499856	-0.683124103188339	-1.33805827490244	-0.577669541268851	-1.97620506106791	-0.52020112259476	0.150250820113175	-1.13878704685356	-0.706334743606646	0.432336318370995	0.506764531195335	2.47413739494434	-0.0606527181780869	-0.60209805846208	-0.320018835429759	2.08846706722617	-0.286596617435514	2.08587727816392	-0.468322453509032	-1.31546276501192	-1.3886388432104	-0.407269948983016	0.588579490827608	-0.300878780222962	0.293959223726117
g1851	1.10300123017675	0.348723978968946	0.20887786315165	-1.23080383572051	1.11455405472499	-0.669633711297174	-0.665233332235302	1.29505501165681	1.90429211566427	1.78372052592762	1.15121406188569	-1.12447222481351	2.73105963597233	-0.0894341699093422	-1.0804858312713	0.370501184687441	-0.435128210801242	-0.259539339974784	-0.0392652744827949	-0.464383516534533	0.549477275159998	-0.0290659202443052	0.435356992473284	-0.996587404567806	-0.84896485921878	-0.592507634105652	-1.51616829940748	-0.524686999731384	-0.0528850168053002	-1.16519149959213	-0.5454832231918	-0.0242972826543619	0.706245907772168	0.876450350294532	-0.442745789879432	-0.670671437110736	2.1096357109044	-0.993214926637191	1.06448899739748	0.608207242484937	-0.647400799163814	-1.37116944516171	-0.510977523609896	-0.0744398788323673	-0.0996676149733415	-1.19635713737532
